Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
Q2,-8.448747204548408,0.09394470129774452,-10.651103641852735,-0.7937150324714541,8.453941072949968,-55.128204246479584
Q1,-0.5101610199928169,0.2555948669892329,52.435820296831125,-0.13039453804815543,-6.837344564781388,79.47215475962744
Q1,0.0,0.0,2.0978059636821995,0.0,-0.02958206956316225,3.3482164001966526
FY,-25.9120326283735,1.170932839935793,-0.4004843440805866,-30.341249954050312,12.151195586432967,-87.27272749439744
Q1,-0.06859729557193431,0.1588846447317767,1.778068794779729,-0.01089905693650746,-0.019379273031331464,-39.13978783515627
Q1,0.0,0.0,1.117623914973468,0.0,-4.531122470983907,-61.16504688628799
Q1,0.0,0.0,2.2540338272626737,0.0,-0.014212250808269803,-48.38759728032777
Q1,0.028787695401603246,0.37664354391229055,3.158537632185457,0.010842699617127397,0.03424707477517973,12.784089379335795
Q1,0.2474316667704377,0.1240634028024533,1.757483607336311,0.030697214540623213,0.05394985134603114,4.219415011152619
Q1,0.4701412703607248,0.05509890115551485,1.7788159373988401,0.025904267384733757,0.046078923670605385,19.380577999149168
Q1,0.027900288896608432,0.2625280228292264,1.429862684931326,0.00732460768039083,0.010473183203952244,33.047109360617966
Q3,0.0,0.0,-0.016631420840737002,0.0,0.9457585974075501,14.999997615814209
Q1,0.07560309981720346,0.03965781212748372,2.2051361431419587,0.002998253528806054,0.0066115572226731496,17.97660256102023
Q3,36.1132780006285,0.019970850539612034,1.6287163687679216,0.721212877446011,1.1746512188625313,-74.28571496691022
Q1,0.0921119012056523,0.1539661038186112,2.8085241975976207,0.01418211054395912,0.03983080063571354,0.5017152766591495
Q1,0.2661318451342867,0.03656331567099109,2.659525039800549,0.00973066266374824,0.025878941008090753,-3.978715750978067
Q1,0.0,0.0,1.372204786190663,0.0,-0.5056885052961946,-62.380954818709824
FY,-34.53048350322574,0.09362863490987693,-0.34352452777696935,-3.233042033185051,1.1106292377329874,-11.999996503194172
Q1,0.09507811867562535,0.11342392801395648,2.7504261632678833,0.01078413368836654,0.02966096344466191,10.976370813573512
Q1,0.08288443947555646,0.3124632802451689,4.768817204301075,0.025898343839814538,0.12350446766621233,-8.019802852755625
Q3,0.04880570066020702,0.850433111014734,1.4171830096845464,0.041505983847713715,0.058821575109221085,95.50000429153442
Q1,-0.5395042913291088,0.12250292328705205,1.3509219067341005,-0.0660908528137252,-0.08928358090080045,-5.067565354344239
Q1,0.29174195190227764,0.010871095832465334,7.66496952784057,0.003171554717480152,0.024309870265364374,-4.713215614878804
Q1,-28.53218871566878,0.026509327384649263,-1.2467887646640854,-0.7563691316642591,0.9430325352977287,-27.027025156218347
Q1,-0.07061224489795918,0.3201777313120753,2.1019090784232937,-0.022608468374281234,-0.04752094492514764,-23.819974547049174
Q1,-0.165062163762259,0.11144930862355844,1.396904272904874,-0.018396064031212345,-0.02569754044983219,-39.43217946766322
Q1,-0.3300871108620005,0.10036730321618853,2.3131974190749878,-0.03312995314364204,-0.07663612210594806,12.572484529310682
Q1,0.04550734034899151,0.20857260111688872,5.470489565177787,0.009491584346500702,0.05192361312453691,2.5786956954987597
Q1,0.09612943833280882,0.1737303690637052,2.0994222934194426,0.016700602799445567,0.03506161783069918,24.035894084155053
FY,0.0,0.0,-2.4088253587054607,0.0,2.7219781918584376,177.49999944120646
Q1,-0.17242281527995815,0.19162217041437918,1.541562004869189,-0.03304003409290316,-0.05093326119720215,-25.48076649742004
Q2,0.027732398132158227,0.759615240462816,1.0667123955174682,0.021065952275769923,0.022471312415943193,7.192254212374828
Q3,0.18191342162482704,0.4157865754933305,2.190254176267281,0.0756371586136612,0.16566460253456222,19.828254701640173
Q1,-0.22401679813858463,0.12328671279744205,4.218624557260921,-0.027618294653914233,-0.1165112160566706,-29.284525989837775
Q1,-37.48489493996569,0.1674415265037965,-0.04083991419285436,-6.276528029582293,0.25633286615718615,5.084743408319849
Q1,0.0456102795128627,0.09344316964868163,2.0208063430799235,0.0042619690862442175,0.008612614163492861,33.98039574716606
Q1,0.0,0.0,1.8089415402706852,0.0,-0.28466588996199954,124.39862602080632
Q1,0.31634461591665586,0.4779347960828065,0.6304231736066791,0.15119209950002066,0.09531500319105982,44.51705851113783
FY,10.965617395399953,0.0,-0.0,0.0,-0.06194349254324351,0.0
Q1,-1.2111250420476438,0.18743308213100884,-0.9041758396663309,-0.22700489947703756,0.20525234559302147,-41.45569262109552
Q1,0.0,0.0,7.42134819665297,0.0,0.029886595009532838,8.232186823935523
Q1,0.045980435297701655,0.27225618849937316,2.621582748876385,0.012518458059694293,0.03281817369182711,-39.83843816695366
Q1,-0.8611667584011314,0.3048057478249136,-2.367088689001123,-0.26248857779641355,0.6213337434938819,-71.91357952013846
FY,0.0,0.0,1.1330047043158618,0.0,-1.2015471054699682,9.090909090909092
Q3,-0.011834335445166324,1.0448623350339419,5.648339260764638,-0.01236525136681143,-0.06984313476438461,-10.66320111261176
Q2,0.10095083536192082,0.3891457302706685,3.205528159875422,0.0392845865483487,0.12592784842979496,-21.520126918746605
Q1,-0.040386471605806516,1.3367526993888255,-0.4634191388776941,-0.05398672493785201,0.025018481581526312,-72.4999995343387
Q1,-6.881629360758217,0.01291365894815787,1.383273717540011,-0.08886701457246127,-0.12292740561433084,-37.09964132002782
Q1,0.4652244393839978,0.06462907193211466,3.392104252233408,0.030067023757526113,0.10199047913990723,26.27890595448294
Q1,0.0,0.0,3.9119550657916955,0.0,0.07383978118211186,-43.62113568351778
Q1,0.0161608256499303,0.18733048673215072,1.9855436066027112,0.0030274153349948694,0.0060110651629300665,42.839090877610964
Q1,0.053248098282204205,0.09388873241325661,2.185311380273021,0.00499939645113266,0.010925237959156757,-15.42156323225744
Q1,0.22934232715008432,0.20242631127100283,1.486191319563639,0.04642492130329913,0.06899631505238824,12.508664358990762
Q1,0.0,0.0,3.3093122256019725,0.0,-0.28840741770034767,-78.19549005279178
Q1,0.46559119002267707,0.10083716432343971,5.086300247220753,0.04694889533586253,0.23879617795353886,55.84642973956668
Q3,-2.2481497381085433,0.14618921710372096,2.390574240020642,-0.32865525014602326,-0.7856747748466236,-55.952380952380956
Q1,0.09667470359324205,0.43187568877701243,1.819409533851465,0.04175145420164493,0.0759629938266356,34.50169861721758
Q2,-0.1383417745263553,0.12834168811089294,3.134909853249476,-0.017755016878968966,-0.05566037735849057,-23.787874507728844
Q1,-0.0026776639824876865,0.32972443482071506,1.3234059973390646,-0.0008828912432655375,-0.0011684235663357554,-15.932204102141103
Q1,-0.28447938315110993,0.13490555879490707,2.576494851836536,-0.03837785014963096,-0.09888033333507817,29.71859996156503
FY,-154.5851851851852,0.02132364555362502,-0.250138285262742,-3.2963196967303747,0.8245357566179375,0.0
Q2,0.23566264400432507,0.14087331080887155,1.8545261907888584,0.033198576894861734,0.06156763034843894,3.1671446793553284
Q1,-0.12398140375799058,0.08944965388580686,2.0801299957348904,-0.011090093654428732,-0.023068836466086373,72.77353299018449
Q1,0.0427801724137931,0.13469968357186402,1.8518025736652892,0.005762475687287717,0.010670967308403051,31.83673290648299
Q1,-0.06744005117477223,0.384067324828753,4.415486329986074,-0.025901520041008968,-0.11436780766693543,-17.134827908926457
FY,0.0,0.0,-2.085227272727273,0.0,1.7066968225948809,42.857144377669506
FY,0.0,1.7103442325942542,1.701805902217002,0.0,0.0,24.16268589377596
Q1,0.0741072369114084,0.009071592765469273,445.29936170212767,0.0006722706742344499,0.29936170212765956,1.9157161971084118
Q1,0.08775633293124246,0.20648214452504748,1.1478450432420841,0.01812011581929699,0.020799085126152528,113.85542311435137
Q3,0.025781248582765225,1.1514451404939299,20.76848687437759,0.029685693396491034,0.6165269336618215,-10.344828294942289
Q3,0.2881488992836348,0.11611548117790498,2.775352082981953,0.03345854809120293,0.09285925113847192,27.499583498635815
