Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
Q3,0.22089954711501897,0.02299104250946446,12.213566879805327,0.005078710878042849,0.06202917497217117,36.54618737091778
Q3,0.3405635285540659,0.5211857147789599,1.2819323674991876,0.17749684605709556,0.22753895208961136,10.72028439695247
FY,0.24067173205458517,1.8737594874979682,-1.4930325541596983,0.4509609413098478,-0.6732993660301039,33.33333333333333
Q3,-0.3696916207245231,0.48149951041860684,1.485983739172496,-0.17800633438471916,-0.2645145183653946,18.955226321805597
Q3,-0.050493188597798284,0.2633849209787729,1.0198388261317874,-0.013299144488797378,-0.013562983904012149,11.475414705673822
Q3,0.07242664182580345,0.5452006094464195,2.023118417672746,0.03948704926358558,0.07988697662471102,20.97770570571257
Q3,0.012989941815885616,1.0962175525339926,5.4063084736701414,0.014239802224969096,0.07698476343223737,76.91476600516445
Q3,0.0,0.5999557167732289,-0.2225889849097267,0.0,-0.0,-11.33333432674404
FY,-11.148952676493407,0.170457550912457,1.5054748158471034,-1.9004231684739488,-2.8610392195898866,-7.843135765358715
Q3,0.17100371747211895,0.04366528690853015,2.662848497946834,0.007466926385845304,0.01988329371082775,4.896351709360058
Q2,0.001441877239332329,0.8828010033853039,2.3379432607570516,0.001272890673641012,0.0029759461721195076,23.00379294027207
Q3,-0.014690846610996722,0.2776969650649797,1.3299314331962884,-0.004079603518108933,-0.005425592953711233,-40.8876285299007
Q3,-0.07793453161799115,0.6945732881840004,4.184843687285377,-0.05413124388898806,-0.2265307942737368,27.7676891001088
Q1,0.0,0.0,1.4213118218763523,0.0,-0.29433607303838866,-38.77551301757307
Q1,0.007908325029441072,0.22952823931318264,1.9378172997888696,0.0018151839199239824,0.003517494802327268,7.214050687134349
FY,-4.010204081632653,0.15973920130399347,1.033619237249196,-0.6405867970660146,-0.6621228365752795,108.81511720696022
Q3,0.01491955143832277,1.2873462214411249,9.262790697674419,0.019206628169721317,0.17790697674418604,-8.57692131629357
Q3,0.0,0.00725661130862514,1.1634284678191595,0.0,0.0,19.68181494510535
Q3,0.25935255097361903,0.008039059051889239,7.948485455783966,0.0020849504725350375,0.016572198506974653,33.4300411955325
Q3,0.11526637613594136,0.03854838961728993,21.34100383525096,0.004443333177061358,0.09482519037296426,23.529417863551732
Q3,0.07036540285910563,1.1761378938863454,1.4168665503706934,0.08275941672117272,0.11725904928041866,-15.008349665204598
Q3,-0.07921657440792243,1.665158585898875,-1.346855688003515,-0.13190815902084913,0.1776612542713028,17.50000317891439
Q3,0.2144540847028221,0.12728039232346278,2.3841248635078345,0.027295800036344315,0.06507659553598653,20.212105331832696
Q3,0.0,0.0,7.379715004191115,0.0,-4.135373009220452,355.90361397331105
Q3,0.0,0.0,2.0816258951115527,0.0,0.2391008817520258,-3.511124431811736
Q2,-0.0675200999141363,0.2166234073673264,1.2753965429862302,-0.014626434109182528,-0.018654503499067276,3.3769003882015323
Q3,0.2685170624311999,0.011827322761621278,6.391860875509439,0.003175837964376212,0.020299514431453846,14.512351099380627
Q3,-0.0025009788566953796,0.5155130783185271,2.674108558512971,-0.0012892873092245857,-0.003447694227979624,-88.9908256880734
