Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
Q1,895.8813452773849,2.3558602120890277e-05,2.0542829799167786,0.021105712160917833,0.04335710527119608,4.554459085356434
FY,0.02194794680949406,1.5675418143176438,1.5986423687646538,0.03440432436230147,0.055000210594297105,13.34801179497633
Q4,0.06609622622692446,0.7680706701014038,1.8796426297589375,0.05076657276928785,0.09542301434391268,43.00683424609936
Q3,0.04967699349229601,0.8405727796374639,2.144565699012335,0.041757128503851465,0.08955090547861012,25.72406681284651
Q2,0.0,0.0,-0.0011425208163830562,0.0,4.545328647843925,-91.73333366533333
Q2,0.05249507744115768,0.8114133156912362,1.430012104442611,0.042595204843997966,0.06091165851812964,40.00000916994569
FY,0.02388623919485786,1.293654754951415,1.7931664865533936,0.03090054691233473,0.05540982513936959,6.782043123744734
Q2,-0.3847672778561354,0.01449222039621608,10.965303926842388,-0.0055761321919432245,-0.0611439842209073,10.687032959329652
Q2,0.02159722687342161,0.5730696648536021,1.4210737246413168,0.012376715566118931,0.017588225288370795,14.196238700502262
Q2,0.057394154961541315,0.3618820184765296,2.103510944665778,0.020769912646237298,0.04368973857111231,-10.228280173175722
Q2,0.000562535158447403,0.01887587158885782,7.907139458733313,1.0618341415070966e-05,8.396070638940975e-05,35.88851048360594
Q2,0.7538461538461538,0.025886101154918358,2.1100840336134454,0.019514137793707684,0.041176470588235294,14.876605086675834
Q2,0.08429223131808496,0.05073023224325915,2.3099272213557587,0.004276164471068972,0.009877628714716568,12.541252263124406
Q2,0.10859364526075882,0.0931839192464333,4.179729518040833,0.010119181470654373,0.042295441491305936,0.8281086153929693
Q2,0.052696397697937145,0.3508771767834389,1.8523706656951735,0.018489963250909493,0.034250265535766516,46.97732987648416
Q2,0.06418972083215309,0.4112471434878714,2.039631579719285,0.026397839333506867,0.05384186674097649,-8.344597452529161
Q2,-0.41039396479463536,0.19347284568878279,1.8932501473766947,-0.07940008822232024,-0.15032422872863038,36.91410412232833
Q2,0.0,0.4333461554900201,1.4810102544625903,0.0,0.0,7.470921538603969
Q2,0.13558993369929423,0.15362848870397444,2.0461404553000615,0.02083047659769467,0.04262208086972423,22.92608785609881
Q3,0.08272934588724062,0.8692981078746957,1.4918450411408157,0.07191646384548951,0.1072882199642763,76.67910436696249
Q2,0.08549214904760981,0.657040217072829,1.8100375188170537,0.0561717801682642,0.10167302960330192,25.213543393900252
Q2,0.29410785619174434,0.021980192948631176,11.937677424990174,0.006464547426802811,0.07717168187972223,8.52533829068168
Q2,0.22982343269711916,0.026094109659054874,8.63476468124859,0.0059970378550190445,0.051783010662629254,17.326732018849135
FY,0.0,0.0,-0.0014899798852715488,0.0,22.299011242417993,-48.97959183673469
Q3,0.026386714484245552,2.136599222410953,1.810329934450663,0.05637783364901888,0.10206247989429873,31.47918263532751
Q2,5.4547700663313,0.003133047324036148,4.075633192290759,0.017090052759551763,0.06965278628482945,12.914866194239655
Q2,0.0,0.08289781942692377,1.3188792972315182,0.0,0.0,84.56790165852004
Q2,0.044194951002660784,0.5067749786226403,1.29227761485826,0.022396895349602056,0.028943006502613795,3.944019561243089
Q2,0.2315264745308311,0.019252560004967986,12.552054361167702,0.004457477343643518,0.05595049793108684,1.2336725659521512
