Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
Q3,0.0,0.0,3.2245270605732848,0.0,0.17902918162185455,181.24999781721283
Q3,0.17534687311482003,0.39537680252029855,1.9942524749041253,0.06932808602407005,0.13825770713386779,56.11854554638198
Q3,0.0832640198144246,0.01965480392333166,8.843739508015274,0.0016365379833209177,0.014473115619462842,61.34553115139845
Q3,-0.30306860609831987,0.19831931476789344,2.0768399019644486,-0.06010435828907941,-0.12482712957672777,64.19475243401253
Q3,0.038618019125861776,1.27622879658074,1.2879198383004344,0.049285428075330574,0.06347568055734744,9.741545739156814
Q3,0.0,0.0,1.1753627650825698,0.0,-0.011747235657966022,12.319030785877073
Q3,-0.046726357022943484,0.13229785154804033,1.7586558210538994,-0.006181796644802109,-0.010871652653952691,54.4364493859664
Q3,0.12309749074454956,0.37166991552956463,2.090531362365162,0.0457516339869281,0.09564522572912505,-38.14961897329158
Q3,0.24482895783611774,0.28175433353257623,1.0879642330945487,0.06898161984459056,0.07504953513183966,3.167645789776994
FY,-0.4454711746743407,0.8263295156971249,1.711770916953613,-0.3681059800256773,-0.6301131109646619,245.03818155411793
FY,0.0,0.0,1360.535742570976,0.0,228.69288985294455,-46.23655961357605
Q3,-54.12988250238171,0.39350203061543265,-0.02554462888466293,-21.30021868166198,0.5441061813852196,-11.764712649748445
Q3,-34.93133514986376,0.09060833497926131,-0.16023926700742172,-3.165070116531701,0.5071685155001345,447.6190533632596
Q3,0.0,0.0,1.0362963278158377,0.0,-0.20450193608782605,-22.878233035066707
Q2,0.08240627137225791,0.6877493618228231,1.661502452510829,0.05667486054646875,0.09416541979366706,43.83326412671549
Q3,0.08992316458953716,1.3729557843731073,-17.123595505617978,0.12346052897234001,-2.1140881590319793,25.45395193758253
Q3,-94.87962962962963,0.0019305364388752838,1.351345475626842,-0.18316858230699107,-0.24752403497753514,298.4632339451522
Q3,0.09746237347508198,0.8144001592277454,1.4354943035940333,0.07937337247682076,0.11394002404752362,89.53194895217258
Q3,-0.7907128678041059,0.6385655260941072,1.525455880553176,-0.5049219784187091,-0.7702362011993636,166.41413563672972
FY,-1711.6177536231885,0.024721214564019885,-0.005345669382953326,-42.313269738904566,0.2261927505359076,140.00000953674316
Q3,-0.361102399247295,0.7920878165416803,1.621117543418072,-0.28602481096775195,-0.46367983891266046,79.91071428571429
Q1,0.0,0.0,-0.006594815359274821,0.0,0.08455876014963712,242.571435900367
Q1,0.12311023181156444,0.11971506839520407,2.7292718624222467,0.014738149821470864,0.040224417611903894,-1.0688212744748227
Q3,-0.07912025713072833,0.4610344827586207,1.3836769958863657,-0.03647716682199441,-0.05047261660670303,102.00365418829804
