Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
Q2,0.20989728731946067,0.5078781650266649,1.771729387294024,0.10660224912788235,0.18887033753150792,0.7572759382307924
Q2,0.09539387594870452,0.2940814284614793,4.018867924528302,0.028053567305472177,0.112743581812558,1.5959721773606237
Q2,-18.782704984236993,0.030371971784397853,-0.719466329013606,-0.5704677858159148,0.4104323636814963,33.33333333333333
Q2,0.30182577781348546,0.023444280103275945,9.267953233218554,0.007076088077448484,0.06558085337592794,1.4554800672275054
Q3,-5.971810089020772,0.05401795255396452,1.7364197244514543,-0.3225849540500107,-0.5601428770237046,70.33333778381348
Q2,0.0,0.0,1.2790897121528741,0.0,-0.2578665732542549,37.13733168201953
Q2,0.35044683567390117,0.17348520803670306,2.7949239476476833,0.060797342192691034,0.16992394764768307,18.266252477050514
Q2,0.0,0.0,17.27736629011218,0.0,0.3091334526096815,25.838927606375577
Q2,0.0,0.0,9.422498411129158,0.0,-1.7939411058541064,19.09872043916499
Q2,-26.41401546051354,0.00751006570354151,-2.4692358608017067,-0.19837099160281793,0.48982476620847226,-99.85507246379868
Q1,0.0,0.0,0.0,0.0,0.0,33.33333333333333
Q1,0.03267115378684999,0.684598094322637,2.5763563866576598,0.022366609621799306,0.057624357547001306,-14.13131021265423
Q2,0.06380977961688922,0.38997168552535266,2.7927812543626263,0.02488400731019958,0.06949558914934795,-31.262860329197306
Q2,0.08761415525114155,0.13854183140914123,5.213770356627499,0.012138225525857978,0.06328592042877758,17.74193473692052
Q2,0.19014207543345935,0.21213592484891433,2.1296600374500008,0.04033596502476893,0.08590189278523132,17.446319243018284
Q2,0.0,0.23401293355551386,2.1190738157570115,0.0,0.0,6.155869457588977
Q2,1.0426039939207001,-0.11881240364643406,1.008045784893474,-0.1238742865690905,-0.12487095243265797,-19.084821773065748
Q2,-2.6976551151691224,0.1300780090155748,2.0477006411673666,-0.3509056063918806,-0.7185496351978775,76.53277690906494
Q2,-0.33900329088965103,0.5156003894727799,-0.2506977487171295,-0.17479022881525816,0.043819516861737164,-24.40642840308604
Q2,0.05862977602108037,0.47628510170998273,3.8246,0.027924488835433768,0.1068,-28.99078525136775
FY,0.0,0.0,1.1474043787683212,0.0,-0.8070625423525338,0.0
FY,0.14528738296320975,0.5953172162014546,1.090674228992364,0.08649208037485268,0.09433468307678802,23.797700133511025
Q2,-95.13071943982689,0.026120093583195777,-0.253742945959828,-2.48482329440502,0.6305063829119348,-98.64197537995678
Q2,-0.021040055830599688,0.4584431133092652,3.929181947737051,-0.009645668699180878,-0.037899587326673825,-0.1502740641223538
Q1,0.42513242870618967,0.11754044424163981,2.0294214375351594,0.0499702545316528,0.10141070578562465,-27.594483265847668
Q2,-1.3501458897818839,1.1355282855109035,-0.34243610030886945,-1.5331288474136158,0.5249986637793503,-69.69696925910269
