Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
FY,0.05977632086386425,1.6368429847199273,1.749188100805404,0.09784445145838362,0.17114835022083658,-18.9320366325742
FY,-0.04532206005457822,0.4570832207226216,1.0852581820614602,-0.020715953179530688,-0.0224821576872878,-59.60396267715444
FY,0.1733559878609225,0.21372096581250907,3.3748560062784874,0.03704980915501795,0.12503777095828403,1.0931268890048988
FY,0.16415906832406424,0.04748422752758993,12.072346592044774,0.007794966551017047,0.09410353787727363,-5.20445962224428
FY,0.6694176226238618,0.03697850677064445,153.1796649785742,0.024754064090585188,3.791819244253993,22.758614679579416
Q3,-0.1464110929853181,0.4399784676116993,2.780938123752495,-0.06441772833303427,-0.17914171656686625,65.64951663180531
FY,0.09497751336374634,0.5661136427553943,3.064874543180202,0.053768066070199586,0.16479237693458587,22.749547564315336
FY,0.030029635477398488,1.7824909401088196,1.6061370541750841,0.05352755317323319,0.08597258657085693,-6.590600370137444
Q2,-0.08305332960075315,0.39770889198928394,1.2966381936333213,-0.033031047691536336,-0.04282931801256975,-60.294118059547706
FY,0.05910859456552684,1.620913491119406,1.4934579407445474,0.09580991837236967,0.14308808339530238,-3.5611503535524642
FY,0.06106584450029304,2.679491551645836,-1.224642257607119,0.16362541443265355,-0.20038259693270533,1279.9999660915798
FY,0.1875181991588147,2.1643774181333244,1.1084442799574135,0.4058601557483659,0.44987336810190115,63.84180084738
FY,0.0,0.0,1.470539040869575,0.0,0.015133250538357242,15.141233233382522
Q3,0.06365782132894643,0.5611028615001806,1.5465830798833096,0.03571858570453907,0.055241760288001984,-11.519996643066406
Q1,-60.07707857841539,0.011729969747616333,2.5703671517720568,-0.7047023142499818,-1.8113436803259026,-97.85714277199337
FY,0.0,0.0,1.2696149249509523,0.0,-0.18322219400312434,7.917526087810084
Q3,0.1367036517124012,0.9799868086309244,1.2399523319936443,0.13396777536982946,0.16611365548182072,17.261787802435553
Q1,0.06930270669258012,0.2830556849395154,1.3388362943934466,0.019616525111030604,0.026263315788528214,-1.3100491452158132
FY,0.0,0.0,8.141732780181531,0.0,0.08637739993914341,-11.356537677923455
Q1,-0.059233517876787295,0.38599318974423596,-7.043534281150442,-0.022863734505033352,0.16104149778132462,-18.23235291316036
Q1,0.049900963111030344,0.1948559515958412,6.1945269719691565,0.009723499652548786,0.06023248085964618,8.064515113673872
FY,0.015861257571135996,1.4225699471770963,1.4347908950568264,0.022563748345133253,0.032374260683950724,-1.188905555442523
Q2,-0.010896715374047709,0.6658627858627859,3.8837303189341945,-0.0072557172557172565,-0.028179249091643117,20.882854365222613
FY,0.06832715830076638,1.9451108149464436,3.2357450886439865,0.13290389456537835,0.43004312410158124,23.252107558109998
FY,0.04276844424578759,1.4985506946695841,1.7528332636478845,0.06409068183446237,0.11234027900931887,0.6469868595785693
FY,-0.18201907043758397,0.8580646281537045,2.3110909572461615,-0.15618412599190845,-0.36095572124529485,-3.153634008264013
FY,0.030314762476286346,1.2604277226756457,9.952525497814474,0.03820956703143872,0.38028169014084506,58.90151533966112
Q3,0.03552321848919324,1.2947985776518942,2.053646508393134,0.04599541277342487,0.09445831884424494,6.408702583246423
FY,-0.5978629829688007,0.2363392838457192,3.248776176230623,-0.14129850923271178,-0.4590472305321367,6.365833775717316
FY,-0.18968809675366008,1.2824489795918368,1.4565992865636148,-0.24326530612244898,-0.35434007134363854,21.971191225140505
FY,-33.37699680511182,0.011262436356439918,1.093120673379484,-0.3759063022866704,-0.41091095028319696,-10.350319644133707
FY,0.32951524817553524,0.03315812246598612,8.232756345981318,0.010926106953414208,0.08995197635759143,3.3783783783783785
FY,-0.030295422628488836,0.7454517436790009,9.041086629290284,-0.022583775623899262,-0.2041818718321275,9.318237366863553
Q3,0.12822058671319952,0.9349866761267541,1.2780719314163642,0.11988454018199668,0.15322106581736722,-3.3385116564841453
FY,0.0799724820631147,0.9431780444879143,2.2073217360076893,0.07542828924513333,0.16649450236065783,-6.164030240464884
Q2,0.03138966707928855,1.0024407219909424,2.081701542513314,0.03146628053001733,0.06550340471649374,-1.2689294395002761
Q2,-0.99918173008666,1.3736136284507456,-1.3905175392988016,-1.3724896417460306,1.908470919353784,-93.08357348393783
