Q,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,Percent_Growth
FY,0.03418136875973394,2.08618401335788,1.2607610879539388,0.07130862506124741,0.08990313971271778,-10.344824628006947
FY,0.0,0.12009046881530103,-5.637915979431455,0.0,-0.0,-15.492957561729307
Q2,0.07444753515685365,0.29471574800459993,4.197629403049276,0.021940861010850875,0.0920996033073651,-26.327414274796094
Q2,0.18473130508956498,0.05395255795259477,4.8642221277040285,0.00996672644350322,0.04848037130726124,-3.2724461070023705
Q3,-0.49471491639847515,0.4269919121519467,1.1498776189816646,-0.21123926812307536,-0.24289930666479137,-9.74025585307305
Q2,0.0764824178905336,0.8135724447301176,1.5805925361509927,0.0622239877020719,0.09835077053144602,60.338261228698684
Q2,0.0,0.0,1.0532738662743704,0.0,0.04715015932865547,-3.9862050956108757
Q2,-254.2555842255257,0.00629058348153731,-5.157182123714689,-1.5994159782177102,8.248479491248016,355.8010953660597
Q3,0.10025225954444532,0.8248675690056528,1.1601788137327111,0.08269483761775037,0.09594079860918081,-19.89279883346155
Q2,0.029892351451234696,0.9180470514519282,1.4291493392092345,0.02744258511077078,0.039219552377251235,30.329040843730294
Q2,0.08829417232699585,0.40791624476139215,1.514418382577501,0.03601662720994338,0.054544242325179265,33.09091345056311
Q1,0.14298392806373028,0.15309172206659188,2.489268117752432,0.021889655775122165,0.05448922222958699,-15.325122901329156
Q2,0.0951323433488837,0.44711221304107274,2.2570998602380623,0.04253483256650256,0.09600536464110233,-22.253980818214192
Q3,0.03191463430705978,0.477902280164425,1.642302799343209,0.01525207650595765,0.025048527941531038,-2.8168987598808553
Q2,0.03354035199337146,0.30825509612590246,2.7578996896255696,0.010338984427813324,0.028513881944509958,19.251523202116356
Q3,0.05126558442845533,0.6011462660957844,2.1480407129023726,0.03081811465838411,0.06619856498110245,11.522735026923119
Q2,-1.1111372180451127,0.003565635849385397,1.0677907422996376,-0.003961910698248012,-0.004230491565407121,-59.27209769755611
Q3,0.19249163252062965,0.3711435082648972,1.2673246086953576,0.07144201980534387,0.0905402297942134,15.93112185861302
Q2,0.0,0.0,-0.031180853832201826,0.0,0.09900542885715703,-49.545455315142625
Q2,0.02976132130954715,1.2858583312326695,1.6197966067091714,0.038268842954373584,0.06198774196018051,41.05533803268456
FY,-0.3573037812823479,0.4027021725270953,1.345940594059406,-0.1438870089745476,-0.19366336633663367,8.176100628930817
Q2,0.0,0.0,-0.5177371786879985,0.0,0.3239250086350844,5.661787835823278
Q2,0.084879388674511,0.8551793646342604,1.332043134155452,0.07258710167721276,0.09668915041737493,19.047620383542952
Q2,0.042440824489232316,0.19324536404298356,2.261460984220114,0.00820149257870607,0.01854735547911459,43.12950362416833
Q2,-0.029502598210238953,0.23881359686659887,1.3806443989560055,-0.007045621595497246,-0.009727497992986748,47.6523416086094
Q2,0.10615488369191764,0.5493391392214603,3.0732595352905037,0.05831503243147226,0.1792172294707971,35.58432547542879
Q2,-0.2654086867119722,0.290757375970023,1.7399776465488217,-0.07716953330802295,-0.1342732629505647,61.5999984741211
Q2,0.0,0.0,1.7165736647583159,0.0,-0.0734111167475904,59.712233917787614
Q2,0.1837469532461777,0.17807502984029278,1.533282916130984,0.03272074418237598,0.05017015805792936,-3.952735063222309
Q2,0.033214174157498354,0.4933141575496088,1.904617491684602,0.016385022343212288,0.03120720015652514,-7.926265874765985
FY,0.23280077517633008,0.3381877762536199,1.417675021607606,0.07873037646700198,0.11161408815903198,-11.721992470919613
FY,0.024928453080283176,1.9494063577173497,1.5115056201456896,0.04859568492276267,0.07345265087558493,-2.3854962874039636
Q3,0.4607832787923572,0.25143994691439947,1.3807447042439347,0.11585932315859322,0.15997214688851424,27.824966900428134
Q2,0.2671262560147974,0.1599194911681783,1.2610036147140122,0.04271869493954693,0.053868428734633864,12.582433334114853
Q3,0.12224195560465094,0.5574117042869096,2.241838484777716,0.06813909680895322,0.1527568495443058,23.69812811740151
Q2,3.444040290990487,0.0010353331330646412,3.764193573009694,0.0035657290248720394,0.013422094278517453,37.284335629416915
Q3,-0.022800568812986144,1.0902404405027,1.4940928948883772,-0.024858102186382135,-0.03714031385708278,11.111114054550438
FY,0.0,0.9698811213626686,-0.27216440794307256,0.0,-0.0,3.8961053621764337
Q3,0.04133876477057431,1.1580787100409065,1.4540236184586273,0.04787354338019117,0.06960926277410162,6.6666640782375985
Q2,-0.0037401348427592218,0.3148260410509778,4.605147423041169,-0.0011774918455427072,-0.005422523538152988,9.268146785980266
Q2,0.0,1.1021538461538463,-1.2189023627953495,0.0,-0.0,-29.91228036419652
FY,0.06493791125695401,0.726266702683052,1.8305928820082142,0.04716224268771264,0.08633486576367072,38.96777401791317
Q2,0.0,0.0,-0.03263436187165001,0.0,2.9027379400260758,-99.69999999022112
Q2,0.1883736741909165,0.0,0.0,0.0,0.0,-38.60684769775679
Q1,0.0,0.0,-0.35840256257104236,0.0,0.8068243675886385,-98.1111109584202
FY,0.15229461411695097,0.2571303429555912,4.373299326764836,0.03915956635818102,0.17125650519063595,-48.69251577998197
Q2,0.0,0.0,-0.32388124419498976,0.0,0.9954281894483547,41.30435075561587
FY,0.06991757748975003,0.999540467731676,3.166203129203294,0.06988544810677044,0.22127152448143103,13.061601087974974
Q2,0.2940516996984614,0.016909962653043748,11.919289278135771,0.004972403259965018,0.05926751286306838,0.2993966154271376
Q2,0.0,0.0,-0.0019301417829056884,0.0,-0.0,-90.31007723283626
FY,0.07879996104713002,0.9956012198552368,1.9933186453851592,0.0784533373430678,0.1563825001186288,-5.933354421926683
Q2,0.0,0.0,4.925533197431007,0.0,0.027465421626005567,10.395585338893481
Q2,0.02015348682015349,0.48537557088718297,1.2849294543638408,0.009782010170699316,0.012569192991218213,-8.47701364014607
