year,sector,Profit_Margin,Asset_Turnover,Financial_Leverage,ROA,ROE,RNOA,NOAT,NOPM,Percent_Growth
18,8,0.08922778810009996,0.16759812707600225,1.903884572262671,0.014954410168711154,0.02847147080749717,-2.071134649089385,-2.071134649089385,1.0,69.58566310493724
18,3,0.11900118356157714,0.2514463160826064,-1.3069819948185233,0.029922409216028595,-0.039108050086941216,-1.4229995372326512,-4.106788595802901,0.3464993398216171,5.040602879352542
18,6,0.006380716058135413,0.28136844205066824,2.9162303664921465,0.0017953321364452422,0.005235602094240838,1.507749866381614,1.683057188669161,0.8958399491902191,-37.72647952727185
18,0,0.062253453419486196,0.14346334764714594,-8.997444929096783,0.008931088830155155,-0.0803569799061924,-17.967526265520537,97.52976758993951,-0.18422607486428522,35.6909775452754
18,9,0.2242953552997221,0.20588522427740152,1.4364745209947003,0.046179099530262745,0.06633509987770077,0.0671071211999135,0.4090332758028471,0.1640627429839203,26.13989780168673
18,8,-15.217156473391581,0.01267135006743292,8.523754782698214,-0.1928219167052477,-1.6435667347253917,-0.001374756186402839,0.14890450340359865,-0.009232468830553947,-62.54935412001609
18,1,0.0005909176370650547,0.2296621423262087,1.5642938248564375,0.00013571141046670154,0.00021229252135561853,-0.153577903365694,0.7101334293894376,-0.21626626350732148,-6.976748312273766
18,9,0.4186046511627907,0.063019052271617,7.812977099236641,0.026380068392769906,0.20610687022900764,0.5222672064777328,3.48582995951417,0.14982578397212543,-6.952467872699605
18,2,0.1002673116808988,0.02512721801692548,1.4512777118183164,0.002519438600576963,0.0036564050873120766,0.033696183018697944,0.9537848706327251,0.03532891331809914,-17.916668736272307
18,8,-0.5504031797519245,0.20294470791668406,-12.950051029597166,-0.11170141255116849,1.446538992615717,-0.24954427599325188,0.49726565595951133,-0.5018329196930713,479.10956868447164
19,7,0.01754501356573214,0.5935284271960259,2.7123967598475223,0.010413464306801935,0.02824544684455739,-1.3907971182895653,-5.702533116430398,0.24389110766973673,5.6296624225897
18,8,-0.21200895268966582,0.17910262081167755,2.9581288845273144,-0.037971359062258105,-0.11232417402682368,-1.3253873659117998,4.709177592371871,-0.281447734750696,14.574236467090532
18,10,16.9073801751721,0.0007459531945772233,1.1141823324270934,0.012612114253601241,0.014052194875914423,-0.14683930247675314,0.26161198677433306,-0.5612865996213582,-4.740743283872251
18,1,-0.02145784228388119,0.5993622247102753,1.460844173082028,-0.012861020088749247,-0.018787946256540244,-0.14705227039793237,4.58611470077091,-0.03206467347474178,-23.24999968210856
18,2,-0.02092307111010353,0.039203603662321077,2.3457173409405407,-0.000820259787199059,-0.0019240976069090307,-0.30393852914435804,0.9129931053641782,-0.33290342211633883,0.26127946631007654
18,5,0.20642201834862386,0.030930760499432462,1.8039416432045048,0.006384790011350738,0.011517788584591758,-0.9005128205128206,0.9661538461538461,-0.9320594479830149,38.47540026320722
18,5,0.15789473684210525,0.026052104208416832,2.1200805008944545,0.004113490138171079,0.00872093023255814,-0.8847641144624904,0.9474091260634184,-0.9338775510204081,28.176794570962116
18,8,0.10432417596127455,0.08338118539971039,1.89735987347891,0.008698673457499043,0.01650451397075474,0.11194988157751011,0.5922629751885569,0.18902056395112155,-3.526278683483417
18,1,-0.0011220841921147247,0.5161125988024268,4.928335135036691,-0.0005791217884674521,-0.0028541062575694305,1.24726819918011,33.58992906412212,0.037132207001661546,-19.776536521198476
18,9,-0.2356952380952381,0.01832495272162198,3.3329447732856825,-0.004319104094806674,-0.01439533541806269,-0.9873617693522907,-5.068494696456781,0.19480374913729767,-8.644684135372291
18,8,-1.111074731930916,0.1392092069279854,1.1540952562555684,-0.1546718322698268,-0.17850602789896405,0.15893510249213236,0.16626010036573957,0.9559425390848817,-12.787357201195967
18,2,-1.7370463647248255,0.020028842989284763,1.1235708060718792,-0.034791028904181405,-0.03909018438994115,0.014456507673252291,0.30521083947572053,0.047365643035762184,5.954064209995892
18,1,0.025079273565869125,0.43275948103792417,7.491588785046729,0.010853293413173652,0.08130841121495327,11.262987012987013,11.561688311688311,0.9741645605167087,-2.349545298625459
18,5,0.2851678708032299,0.03267874006999611,3.147578247945445,0.009318926726292984,0.029332051057877253,0.17903930131004367,-3.804585152838428,-0.047058823529411764,10.181153334900928
18,4,0.1135272246371313,0.11267228902418916,1.8612213629399275,0.012791372266428905,0.0238075753235948,0.3344680580300331,0.8144804657673709,0.4106520316787594,34.39489328680881
18,5,-0.007948139797068772,0.1449334564260096,5.805122124733223,-0.0011519513729462997,-0.006687218401707375,-4.9415041782729805,-6.042061281337047,0.8178507214973952,-0.13233650879816086
18,8,0.8628530147759771,0.1732731977055548,1.1569936365835232,0.14950930102011187,0.1729813098903199,0.06778822056440963,0.4416321250527743,0.15349476797302516,-1.8147947594330995
18,9,0.17460664335664336,0.12294795668878798,3.161117717003567,0.021467530024987237,0.06786138950229319,0.19724243584833398,1.4429337418613557,0.1366954213669542,-23.528873744119704
18,8,-4.037788560505808,0.013726388532885004,1.869242899827966,-0.05542425459514117,-0.10360139438022516,0.010264315009609962,0.0845238551551557,0.12143690075149002,-19.617223206542135
18,8,0.070334006239677,0.13737768463514174,1.3158735029691802,0.009662322928320439,0.012714394718508442,0.2071075636640061,0.2071075636640061,1.0,69.84615619365985
18,4,-0.10392005067210923,0.050824044147419416,1.0710691597406807,-0.005281637243161342,-0.005656998764087904,0.020625362747337665,0.10839846845478104,0.19027356236072318,-19.259258212703102
